filename,occ,ch,sev,true,flat_raw,flat_gamma,flat_clahe,flat_stretch,flat_dcp,flat_n1,flat_n2,flat_n3,flat_n4,flat_n6,flat_n8,flat_n12,flat_n16,flat_n24,flat_n32,pred_raw,pred_gamma,pred_clahe,pred_stretch,pred_dcp,pred_n1,pred_n2,pred_n3,pred_n4,pred_n6,pred_n8,pred_n12,pred_n16,pred_n24,pred_n32
01_06_12_01_0054.bmp,0,12,1,14,3.0809,2.7502,14.1941,4.6194,5.184,3.0956,3.3065,3.25,3.8128,3.8799,4.5583,5.6441,6.8522,9.009,11.4989,14,13,25,14,14,14,14,14,14,14,14,25,14,25,25
01_06_12_01_0055.bmp,0,12,1,14,4.0683,3.4007,13.3118,6.0219,5.4148,4.1352,4.0596,4.2289,4.2523,4.3094,4.6467,5.7595,6.7668,9.1232,11.9384,14,25,25,14,14,14,14,14,14,25,14,14,14,25,25
01_06_12_01_0056.bmp,0,12,1,14,3.0519,2.5652,15.488,4.5352,4.4582,3.0593,3.1363,3.1769,3.4542,3.8676,4.566,5.6953,6.6954,8.776,10.9621,17,25,25,14,14,17,14,14,14,14,14,14,14,2,25
01_06_12_01_0064.bmp,0,12,1,14,3.4118,2.9408,14.0884,4.9766,4.9763,3.3942,3.4363,3.4834,3.6643,4.3354,4.6792,5.9101,6.9378,10.1191,12.2359,14,25,25,14,14,14,14,14,14,14,14,14,25,25,23
01_06_12_01_0065.bmp,0,12,1,14,2.9889,2.6156,14.866,4.4245,4.3609,2.981,3.0047,3.2895,3.7159,3.8557,4.4145,5.9776,7.589,10.4076,11.8301,14,25,25,14,14,14,14,14,14,14,14,14,25,24,25
01_06_12_01_0066.bmp,0,12,1,14,4.6933,4.1083,12.7563,7.0289,7.4263,4.6904,4.8824,4.6751,4.918,5.5179,5.5594,6.3218,7.4561,10.7867,13.0476,14,25,25,14,14,14,14,14,14,14,14,14,25,25,23
01_06_12_01_0079.bmp,0,12,1,14,3.446,3.6384,8.885,5.075,5.0767,3.4635,3.7015,3.6751,3.7653,4.163,4.7007,6.6432,7.964,11.3474,13.3219,14,25,2,14,14,14,14,14,14,14,14,14,25,25,24
01_06_12_01_0080.bmp,0,12,1,14,1.82,2.0018,6.2762,2.7166,4.022,2.0594,2.0881,2.2703,2.7686,3.4106,4.0058,5.8961,7.5001,11.6962,12.7941,14,25,2,14,14,14,14,14,14,25,25,25,25,24,13
01_06_12_01_0084.bmp,0,12,1,14,1.1717,1.2805,6.5431,1.7286,2.7182,1.276,1.6021,1.7754,2.038,2.4681,3.6879,5.3132,6.9568,10.1575,12.2316,25,25,8,14,14,14,25,25,14,14,14,25,25,25,25
01_06_12_01_0085.bmp,0,12,1,14,0.9833,1.0496,7.287,1.5255,2.1197,1.1166,1.2622,1.6676,2.0614,2.6292,3.4781,5.2562,6.3717,9.3513,11.6105,17,1,8,8,8,17,8,17,17,17,17,4,25,25,13
01_06_12_01_0088.bmp,0,12,1,14,4.0667,4.19,9.0487,6.092,6.3784,3.9669,4.4163,4.1622,4.6335,4.3219,5.2845,7.0741,7.6351,11.4252,14.185,25,25,25,14,14,25,25,25,25,25,25,25,25,25,20
01_11_12_01_0001.bmp,0,12,1,12,3.2172,2.5621,20.1904,4.8987,5.881,3.2413,3.1896,3.102,3.8289,4.0159,3.9041,5.4123,6.2707,8.8772,10.0496,13,13,1,13,18,13,13,13,13,13,13,13,13,19,25
01_11_12_01_0006.bmp,0,12,1,12,4.5519,3.3469,20.4558,6.9047,7.3461,4.6411,4.6468,4.6579,4.8934,4.9608,4.8799,5.571,6.7142,7.2768,9.0292,31,31,11,17,7,31,31,31,31,31,31,12,12,12,23
01_11_12_01_0014.bmp,0,12,1,12,4.5127,3.4306,21.6069,6.8358,8.7199,4.5857,4.6487,4.8632,4.6594,4.8965,4.9657,5.4912,7.4465,8.9887,10.6904,17,13,11,17,1,17,17,17,17,12,0,13,13,26,12
01_11_12_01_0016.bmp,0,12,1,12,2.9287,2.5783,23.7389,4.4471,6.0696,2.8445,2.853,2.8904,2.8444,3.9104,4.5529,5.7712,6.3963,9.2084,11.6696,17,11,11,0,0,17,17,17,17,13,18,18,13,11,11
01_11_12_01_0030.bmp,0,12,1,12,7.2055,5.185,25.2112,10.8159,12.3121,7.216,7.2124,7.5075,7.4695,7.566,8.1097,8.2352,9.2893,10.9646,12.5378,11,13,11,11,32,11,11,11,11,11,11,11,11,18,13
01_11_12_01_0034.bmp,0,12,1,12,4.4644,3.9528,26.0229,6.7466,6.9022,4.4823,4.592,4.684,4.8562,5.1936,5.4117,7.1758,8.5736,10.9045,12.597,17,13,11,1,15,17,17,17,13,17,17,13,18,18,13
01_11_12_01_0036.bmp,0,12,1,12,4.4499,4.1409,26.2154,6.7127,6.9671,4.4428,4.4841,4.8716,4.8809,5.4482,5.8846,8.1676,9.6861,13.3334,15.5448,1,1,42,1,1,1,1,1,1,1,1,1,1,18,28
01_11_12_01_0045.bmp,0,12,1,12,5.0212,4.6987,19.8065,7.65,11.7965,5.0727,5.2169,4.9913,5.4681,5.6961,6.0961,7.6372,8.7231,11.739,14.4899,1,1,1,1,15,1,1,1,1,1,1,1,1,18,13
01_11_12_01_0059.bmp,0,12,1,12,5.5071,4.6468,19.2126,8.0914,10.7811,5.3739,5.5951,5.3891,5.4463,6.0754,6.0861,7.6555,8.8864,11.4392,13.4579,1,1,11,15,37,1,1,1,1,1,1,1,1,13,1
01_11_12_01_0067.bmp,0,12,1,12,4.9251,4.3098,13.3955,7.2323,9.3418,4.8606,4.9373,5.1599,5.0982,5.6587,5.9236,7.1545,8.3929,11.2488,14.0838,26,25,26,15,15,26,26,26,26,26,26,1,26,24,13
01_11_12_01_0068.bmp,0,12,1,12,5.1308,4.7315,13.7941,7.7794,9.6969,5.257,5.2177,5.3713,5.7361,5.5891,6.1172,7.8049,8.8525,12.0042,14.176,13,13,26,15,15,13,13,13,13,1,26,13,13,26,13
01_11_12_01_0069.bmp,0,12,1,12,3.8953,3.698,13.0111,5.9109,8.3373,3.9716,4.1894,4.1958,4.298,4.8644,5.401,6.7461,8.2675,11.4005,14.2348,26,1,26,15,1,26,26,26,26,26,26,26,26,13,11
01_11_12_01_0074.bmp,0,12,1,12,3.1379,2.9632,8.9595,4.6344,5.8387,3.2013,3.2033,3.5673,3.2,3.8125,4.4517,5.4332,6.8155,10.0444,12.0868,26,25,26,15,15,26,26,26,26,26,26,26,26,26,26
01_12_12_01_0001.bmp,0,12,1,17,1.6978,1.6217,18.6011,2.5224,5.9424,1.7473,1.8716,2.0462,2.0681,2.7276,3.1172,4.3648,5.7794,7.9968,10.1233,17,17,9,17,17,17,17,17,17,17,17,17,17,23,23
01_12_12_01_0004.bmp,1,12,1,17,0.9598,0.7967,17.8954,1.4076,2.4164,1.0955,0.9793,1.2013,1.5388,1.9379,2.2098,2.7865,3.4225,5.8368,6.467,19,31,42,29,25,19,19,19,12,36,12,25,25,28,23
01_12_12_01_0005.bmp,0,12,1,17,1.9999,1.9707,17.6345,2.9926,5.6937,1.9858,2.1857,2.5627,2.3827,2.8233,3.3888,4.859,5.3224,7.1726,8.0421,17,17,17,17,26,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0007.bmp,0,12,1,17,2.2873,2.1868,17.529,3.4456,7.7076,2.3157,2.3864,2.5412,2.8437,3.4179,3.7624,4.7779,6.3974,9.2321,9.5501,17,17,17,17,17,17,17,17,17,17,17,17,17,14,17
01_12_12_01_0007.bmp,1,12,1,17,0.8,0.6978,15.2834,1.1935,2.4449,0.8838,1.0911,1.0541,1.3481,1.4432,2.0764,2.0156,2.7723,4.597,6.9752,36,36,11,29,25,36,36,36,36,31,31,12,25,23,13
01_12_12_01_0010.bmp,1,12,1,17,0.7892,0.651,16.763,1.0986,2.208,0.802,1.1443,1.1676,1.3493,1.7467,1.8994,2.8059,3.6005,4.039,5.9339,31,31,1,29,25,31,31,31,31,12,12,12,9,12,12
01_12_12_01_0012.bmp,1,12,1,17,0.7788,0.6932,15.3064,1.0911,2.1907,0.7998,0.8532,1.1495,1.422,1.6704,2.0188,2.4017,3.2816,4.7925,6.1528,31,31,9,15,13,31,31,31,15,36,36,13,9,12,28
01_12_12_01_0013.bmp,0,12,1,17,2.1161,2.0451,20.73,3.2244,3.5665,2.2475,2.3081,2.5231,2.7092,3.0325,3.8006,4.5956,6.0729,7.9672,11.1765,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0017.bmp,1,12,1,17,0.5918,0.5909,16.7097,0.8665,1.6106,0.6644,0.7856,0.8939,1.0327,1.6,2.0813,3.0484,3.7715,5.283,6.3843,36,36,12,29,14,36,36,36,36,36,36,12,13,25,1
01_12_12_01_0018.bmp,0,12,1,17,1.9344,1.9932,18.0972,2.9473,4.7605,2.1306,2.1946,2.577,2.4237,3.4951,3.9887,5.4894,6.7187,8.8111,11.8491,17,17,17,17,26,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0020.bmp,1,12,1,17,0.6971,0.6769,14.1837,1.0031,2.0157,0.8166,0.9377,1.1665,1.242,1.6905,1.8371,2.3283,3.4734,4.9519,5.4912,36,36,11,29,14,36,36,36,36,36,12,12,12,14,13
01_12_12_01_0021.bmp,0,12,1,17,1.892,2.0451,15.0044,2.8681,5.4363,1.9226,2.0212,2.2251,2.4271,3.1038,3.97,5.3758,6.1102,8.6934,10.6847,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0022.bmp,0,12,1,17,2.173,2.2149,14.34,3.2688,4.5802,2.2466,2.3626,2.3796,2.6639,3.1185,4.0221,5.0348,5.6927,8.6557,10.4673,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
01_12_12_01_0029.bmp,0,12,1,17,1.1348,1.1768,5.5792,1.6095,1.6773,1.2013,1.3766,1.6667,1.9555,2.6885,3.2149,4.8071,6.3387,8.6255,12.0025,13,12,13,26,14,13,13,13,13,13,13,13,25,40,2
01_12_12_01_0029.bmp,1,12,1,17,0.8535,0.7456,16.3101,1.2512,2.2196,0.8339,1.0415,1.3295,1.6266,2.0087,2.2065,2.4941,4.1294,5.1817,6.4518,36,36,26,29,14,36,36,36,36,36,12,9,13,25,28
01_12_12_01_0033.bmp,0,12,1,17,0.7579,0.8539,5.3685,1.1346,1.4579,0.9748,1.2678,1.632,2.0598,2.7214,3.2941,4.6802,6.6242,9.6494,11.8932,17,17,9,17,17,17,17,17,17,17,14,17,25,25,25
01_12_12_01_0033.bmp,1,12,1,17,0.926,0.6922,18.1111,1.3274,2.441,0.9704,1.1215,1.0963,1.2394,1.7664,1.811,2.9761,3.0084,4.687,6.667,36,31,25,15,13,36,36,36,36,36,12,9,36,23,12
01_12_12_01_0034.bmp,0,12,1,17,0.6764,0.7543,4.1349,1.0537,1.1042,0.8188,1.0584,1.2056,1.6436,2.3862,2.8404,4.1869,5.6975,8.2797,10.4691,17,17,14,17,17,17,17,17,17,17,17,25,25,25,25
01_12_12_01_0038.bmp,0,12,1,17,0.5426,0.6629,3.6899,0.8529,1.2337,0.7438,0.9831,1.3667,1.727,2.4331,3.3147,4.7998,6.0078,9.6963,11.5873,17,36,9,17,17,17,17,17,17,17,14,14,14,25,25
01_12_12_01_0042.bmp,0,12,1,17,0.6644,0.7573,1.8352,0.8754,1.1204,0.8,1.0703,1.379,1.7205,2.3949,2.983,4.4878,6.1753,8.7659,12.5866,17,36,13,17,17,17,17,17,17,14,14,14,25,25,25
01_12_12_01_0045.bmp,0,12,1,17,0.9895,0.8323,14.3497,1.4718,3.9523,1.1274,1.1998,1.3853,1.5792,1.9489,2.2133,2.5928,4.3838,4.3437,6.8205,17,17,25,17,26,17,17,17,17,17,17,17,26,12,26
01_12_12_01_0052.bmp,0,12,1,17,1.3612,1.0628,14.8799,2.0363,3.1698,1.4718,1.4202,1.6363,1.6449,1.95,2.7189,3.4872,4.0037,5.3675,8.1732,17,17,13,15,13,17,17,17,17,17,13,13,17,12,13
01_12_12_01_0061.bmp,0,12,1,17,1.6623,1.324,16.8438,2.5346,5.1742,1.7585,1.5164,2.3752,2.3177,3.0872,3.6348,5.0725,5.0584,8.3707,9.4141,17,17,14,17,26,17,17,17,17,17,17,26,14,26,26
01_12_12_01_0063.bmp,0,12,1,17,2.0687,1.7368,16.6781,3.0548,4.196,2.1172,2.1659,2.56,2.4328,2.9171,3.453,4.208,5.9076,8.4144,11.0582,17,15,17,17,17,17,17,17,17,17,17,17,26,26,14
01_12_12_01_0071.bmp,0,12,1,17,1.8102,1.5491,18.6301,2.6919,5.0408,1.8095,2.2176,2.0274,2.4766,3.0104,3.7211,4.6959,5.7472,7.484,9.1453,17,17,26,17,18,17,17,17,17,17,17,17,9,26,26
01_12_12_01_0076.bmp,0,12,1,17,2.0565,1.7457,16.9786,3.0972,8.5899,2.0993,2.1043,2.1745,2.5311,3.2969,3.8475,5.2161,6.9179,8.9927,11.9282,17,17,26,17,17,17,17,17,17,17,17,17,17,25,25
01_12_12_01_0082.bmp,0,12,1,17,1.4967,1.1552,16.2291,2.1824,3.3525,1.5475,1.8061,1.8286,2.2338,2.6538,3.6301,5.0,6.0635,9.8509,11.3647,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_12_01_0083.bmp,0,12,1,17,1.1708,0.9772,14.1663,1.6851,2.7428,1.3594,1.4088,1.7675,2.208,2.7793,3.4254,5.1485,6.197,9.5079,10.9374,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
01_12_12_01_0092.bmp,0,12,1,17,2.0646,2.1371,17.6102,3.14,3.8086,2.1574,2.351,2.551,2.9292,3.254,4.1077,5.6613,6.4559,9.2333,12.3159,17,9,17,17,17,17,17,17,17,17,17,14,9,14,14
01_12_12_01_0094.bmp,0,12,1,17,2.0341,1.9202,14.4462,3.0637,3.8398,2.1612,2.1423,2.4352,2.5653,3.3168,4.3599,4.878,6.7644,9.1655,11.6954,17,9,26,17,17,17,17,17,17,17,17,17,26,26,14
01_12_12_01_0096.bmp,0,12,1,17,1.8927,1.9074,17.5608,2.8338,3.5235,1.9828,2.0007,2.3262,2.6824,3.2242,3.7087,5.6797,6.7075,9.176,11.6984,17,9,17,17,17,17,17,17,17,17,17,17,17,14,25
01_12_12_01_0101.bmp,0,12,1,17,1.8256,2.0564,17.872,2.6997,3.3632,1.8653,1.8963,2.225,2.4788,3.3349,3.8578,5.7404,6.9745,9.2987,12.2209,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0102.bmp,0,12,1,17,1.5147,1.5955,12.087,2.2747,2.821,1.6108,1.833,1.9023,2.3804,3.0798,4.1405,5.1018,6.5489,9.097,12.0283,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_12_01_0104.bmp,0,12,1,17,1.2301,1.2155,14.7895,1.8979,2.1053,1.2265,1.5493,1.5232,1.8962,2.7747,3.7803,5.0212,6.3768,8.5546,11.0803,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_12_12_01_0105.bmp,0,12,1,17,1.2981,1.2385,14.8912,1.7991,1.9263,1.2704,1.4245,1.7417,1.9183,2.1973,3.1171,4.9215,6.072,8.275,11.0153,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_12_01_0111.bmp,0,12,1,17,1.3046,1.4181,10.8795,2.0227,2.0042,1.4795,1.5722,1.9817,2.3351,2.7541,3.8134,5.1148,6.5609,9.6596,11.7593,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_13_12_01_0003.bmp,0,12,1,13,3.5773,2.502,18.6956,5.2044,6.888,3.5666,3.2384,3.7747,3.53,3.4469,4.0428,4.8719,5.1411,7.6685,9.3116,13,13,42,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0003.bmp,1,12,1,13,1.2497,0.7816,15.0982,1.875,3.5467,1.2935,1.3437,1.8098,2.0825,2.7594,3.5955,5.16,6.9994,9.1747,12.0369,13,13,13,13,13,13,13,13,13,13,13,13,13,25,25
01_13_12_01_0004.bmp,1,12,1,13,1.4901,0.8905,16.0969,2.1867,3.1446,1.597,1.5304,1.7219,2.1244,2.7291,3.9553,5.2118,7.3288,9.708,12.218,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0011.bmp,1,12,1,13,1.9258,1.2737,16.1968,2.8032,0.5696,2.1745,2.157,2.1215,2.3912,3.4878,4.3981,5.0404,7.4641,10.3854,12.5789,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0013.bmp,0,12,1,13,2.7878,2.1062,16.9966,4.1635,4.7028,2.845,3.0864,2.805,2.9705,3.1357,3.4896,3.6838,5.5461,7.2769,10.5972,13,13,42,13,32,13,13,13,13,13,13,13,13,13,40
01_13_12_01_0014.bmp,1,12,1,13,2.2335,1.2278,19.7068,3.3213,3.3414,2.2823,2.1713,2.5961,2.6125,3.4212,4.1587,5.9483,6.6376,9.8907,13.7027,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0016.bmp,0,12,1,13,2.6376,2.1178,16.7348,4.0343,4.603,2.7363,2.7477,2.9212,2.9214,3.1766,3.5026,4.1426,5.0447,7.3734,7.5699,13,13,42,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0017.bmp,0,12,1,13,2.4379,1.8008,17.0127,3.7007,4.2504,2.4904,2.4049,2.7098,2.7458,2.9277,3.3993,4.6136,4.5138,6.2194,8.147,13,13,42,13,13,13,13,13,13,13,13,13,13,13,34
01_13_12_01_0021.bmp,0,12,1,13,2.4881,1.815,17.6346,3.7413,4.212,2.618,2.6314,2.6507,2.8698,3.1556,3.1407,4.6216,5.4314,6.4665,7.8132,13,13,42,13,13,13,13,13,13,13,13,13,13,13,34
01_13_12_01_0022.bmp,0,12,1,13,2.8708,2.0386,18.3908,4.2059,5.173,2.8878,2.9436,3.2204,3.3352,3.39,3.656,4.3237,4.3533,7.7383,6.8433,13,13,42,13,13,13,13,13,13,13,13,13,13,13,40
01_13_12_01_0026.bmp,0,12,1,13,2.4068,1.6776,15.3403,3.635,4.1922,2.5354,2.5285,2.4604,2.59,2.8549,3.8942,4.4549,5.155,7.454,9.1169,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0026.bmp,1,12,1,13,3.6437,2.1605,15.1473,5.4926,6.068,3.6928,3.6701,4.0444,4.0275,4.0582,5.0658,5.9085,7.1788,10.1463,13.7783,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0027.bmp,0,12,1,13,2.5801,1.789,19.0264,3.7415,4.7389,2.7558,2.5947,2.2373,2.8293,2.8571,3.7466,3.8695,4.8449,7.5378,7.4363,13,13,42,13,13,13,13,13,13,13,13,13,13,13,35
01_13_12_01_0034.bmp,0,12,1,13,2.107,1.3079,18.5357,3.2,3.4259,2.1114,2.3006,2.4435,2.5905,2.8892,3.4645,3.8653,5.1258,6.3277,7.8405,13,13,42,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0035.bmp,0,12,1,13,1.9855,1.2469,17.5903,2.9794,3.4416,2.1557,2.1395,2.3729,2.5933,3.2393,3.2952,4.4835,4.8458,6.3577,9.38,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0035.bmp,1,12,1,13,1.3039,0.7756,9.1961,1.9579,1.8834,1.3187,1.4251,1.8011,2.0662,2.6862,3.2621,4.8087,6.8312,9.146,11.5003,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0037.bmp,0,12,1,13,1.3113,0.8716,17.0059,1.9505,2.1981,1.4383,1.5971,1.5126,1.5522,2.5907,3.0519,3.7117,6.1025,6.1917,10.7601,13,13,25,13,13,13,13,13,13,13,13,13,13,13,18
01_13_12_01_0040.bmp,0,12,1,13,1.4725,0.8933,16.5024,2.0944,1.9755,1.4945,1.5415,2.0024,2.0593,2.5655,2.5199,3.9165,4.1423,7.4574,8.7576,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0040.bmp,1,12,1,13,1.5159,0.9319,10.0089,2.1974,2.3535,1.553,1.6812,1.8338,2.4781,2.8616,3.5982,5.4149,6.9426,9.8908,12.0236,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0041.bmp,0,12,1,13,3.8058,2.5311,22.6871,5.673,4.8683,3.8731,4.0468,3.9162,4.0047,4.8128,5.1843,6.8617,7.2031,8.5083,13.5429,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0042.bmp,0,12,1,13,3.7495,2.4724,24.3733,5.5587,3.9621,3.6541,4.0964,3.9343,4.1232,4.4468,4.7912,7.1096,7.1195,9.5965,12.3792,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0042.bmp,1,12,1,13,1.4433,0.9387,8.918,2.1602,2.2804,1.5344,1.848,2.0324,2.37,2.9098,3.8249,5.3576,6.6378,10.3423,12.4968,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0044.bmp,1,12,1,13,1.7075,1.0555,9.7317,2.5584,2.911,1.7944,2.0118,2.0659,2.6058,3.0731,4.1599,5.8617,7.2992,9.1319,12.5004,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0046.bmp,0,12,1,13,3.6319,2.2538,22.4489,5.5034,5.5848,3.7012,3.5771,3.9655,3.7808,4.4793,4.5725,5.9395,6.7684,10.0809,13.1581,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0052.bmp,0,12,1,13,3.2935,2.2872,21.4775,4.87,5.1388,3.3822,3.5107,3.3948,3.7658,4.2721,4.5473,5.9586,7.4576,10.6397,11.3483,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0054.bmp,0,12,1,13,2.604,1.9144,18.6969,3.8409,4.3152,2.5875,2.7736,2.8666,2.8647,3.6304,4.605,5.8907,6.4944,10.3941,12.1015,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0058.bmp,0,12,1,13,1.9343,1.0836,17.9244,2.8602,3.4938,1.7995,1.8234,2.1442,2.2183,3.2396,3.793,5.5664,7.6456,9.2844,11.6709,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0059.bmp,0,12,1,13,1.9964,1.424,20.9743,2.9946,2.7521,2.0841,2.2426,2.3819,2.3096,3.007,3.9134,4.98,6.9257,9.5711,10.5421,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0060.bmp,0,12,1,13,1.4709,0.8841,19.2094,2.1204,1.4501,1.5083,1.5536,2.0087,2.5887,2.7405,3.8766,5.0798,6.306,10.0051,11.1678,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0060.bmp,1,12,1,13,1.6801,1.0264,6.5172,2.3757,3.9796,1.7072,1.7579,2.0606,2.7582,3.6725,4.6207,6.7039,8.3771,10.3414,14.2884,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0061.bmp,1,12,1,13,1.8058,1.1321,10.9404,2.7042,4.9471,1.7877,2.0099,2.3588,2.5555,3.5379,4.5369,7.014,7.5333,10.239,14.4923,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0063.bmp,1,12,1,13,1.7794,1.5286,13.6091,2.549,4.8745,1.7593,1.9896,1.7915,2.066,2.0424,2.5313,3.4352,4.3973,5.7675,7.1681,13,31,13,13,13,31,13,13,13,13,12,13,13,13,40
01_13_12_01_0066.bmp,1,12,1,13,1.1581,1.1017,14.1044,1.7807,3.0831,1.1548,1.2159,1.5372,1.8219,1.7715,2.1338,3.254,4.3378,4.7391,6.382,31,31,13,13,13,31,13,13,13,13,12,12,12,12,13
01_13_12_01_0067.bmp,1,12,1,13,1.6298,1.4269,13.4464,2.4016,3.6962,1.6038,1.6528,1.9594,2.079,2.2712,2.4928,2.9597,4.2238,4.4668,7.9104,15,31,7,15,13,31,13,13,13,13,12,12,12,24,13
01_13_12_01_0068.bmp,1,12,1,13,1.6872,1.4433,15.4431,2.4172,5.1881,1.6257,1.7113,1.6247,1.9656,2.6092,2.6715,3.3462,4.48,5.7078,7.4874,13,31,1,13,13,13,13,13,13,13,13,12,12,12,13
01_13_12_01_0069.bmp,1,12,1,13,2.0993,1.8405,14.8097,3.1252,6.0698,2.0376,2.0964,2.2765,2.4682,2.482,2.8799,3.6872,4.1068,5.8631,7.2922,13,31,1,13,13,13,13,31,13,13,13,13,13,13,7
01_13_12_01_0072.bmp,1,12,1,13,1.9036,1.6816,15.7868,2.8378,5.1956,1.9008,1.841,2.0755,2.0431,2.4918,2.7095,3.4003,3.5149,6.2223,7.1019,31,31,13,15,13,31,31,31,31,12,12,12,13,23,23
01_13_12_01_0073.bmp,0,12,1,13,1.1024,0.7738,18.1621,1.7321,2.7109,1.3321,1.3178,1.8912,2.2883,2.993,3.9629,5.3737,6.0045,10.2349,11.3868,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0073.bmp,1,12,1,13,1.8408,1.5883,16.188,2.7468,5.4376,1.8315,1.9003,1.8541,2.1559,2.4292,2.3891,3.4186,4.2365,5.5491,6.7534,13,31,42,15,13,13,13,13,12,13,12,13,12,12,23
01_13_12_01_0074.bmp,0,12,1,13,0.9803,0.7979,11.951,1.497,3.0158,1.25,1.3712,1.7934,1.8555,2.8023,3.3485,5.6624,6.1741,9.4122,11.7384,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0076.bmp,0,12,1,13,1.4588,0.9532,12.7997,2.1522,3.2285,1.5619,1.5806,1.9645,2.39,2.8762,3.8224,4.9576,7.6347,11.0628,12.6253,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0078.bmp,0,12,1,13,1.332,0.8638,10.2654,1.9587,1.8348,1.3617,1.6538,1.8213,2.1821,2.9213,3.7308,5.3199,6.3059,8.9485,11.5265,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0079.bmp,1,12,1,13,1.8993,1.4993,13.8983,2.8671,7.3201,1.8579,1.8823,1.9332,2.2585,2.5622,2.9447,3.9364,4.3969,4.7065,7.971,31,31,7,13,13,31,31,31,31,12,12,12,13,12,13
01_13_12_01_0082.bmp,1,12,1,13,2.3117,1.9632,16.2531,3.4237,4.3203,2.3284,2.3453,2.6237,2.399,2.8464,3.3523,4.1255,4.804,6.1592,7.4058,12,31,25,12,13,12,12,12,13,12,12,12,12,23,13
01_13_12_01_0083.bmp,0,12,1,13,1.2863,0.8469,9.4152,1.8601,1.8249,1.3394,1.7059,1.748,2.2326,3.2451,4.0162,6.1213,7.3648,10.513,13.7702,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0085.bmp,0,12,1,13,1.0549,0.7272,8.2535,1.5581,2.5362,1.2196,1.441,1.8223,2.1402,2.9763,3.5811,5.4255,6.9043,10.9079,13.0843,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0089.bmp,1,12,1,13,2.5121,1.9395,16.7689,3.7948,4.5198,2.5011,2.597,2.8021,2.6126,3.2629,3.2795,4.1333,4.6101,6.5862,7.6443,13,31,1,13,13,13,13,13,13,13,12,12,13,25,12
01_13_12_01_0090.bmp,0,12,1,13,1.0685,0.676,8.51,1.5775,2.9744,1.1659,1.433,1.8551,2.2231,3.0104,4.1374,5.5549,7.4984,10.5694,13.9927,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_01_0090.bmp,1,12,1,13,2.2176,1.6769,15.7174,3.3181,3.5516,2.3076,2.3891,2.4403,2.4738,2.8911,3.7979,4.4454,5.02,5.5725,8.2508,13,31,10,13,15,13,13,13,13,13,12,12,13,12,12
