filename,occ,ch,sev,sigma,true,b,c,e,branch,pred_va,pred_vb,pred_dcp,pred_adair,pred_clahe,pred_passthrough
01_11_12_05_0061.bmp,0,12,5,8,12,0.68864,0.0875,0.1,clahe,25,1,1,13,25,13
01_11_12_05_0062.bmp,0,12,5,8,12,0.68559,0.08732,0.13319,clahe,25,24,24,13,25,13
01_11_12_05_0064.bmp,0,12,5,8,12,0.67639,0.08792,0.12167,clahe,18,40,40,13,18,11
01_11_12_05_0066.bmp,0,12,5,8,12,0.66707,0.09326,0.11176,clahe,25,40,40,13,25,13
01_11_12_05_0069.bmp,0,12,5,8,12,0.6487,0.0958,0.10533,clahe,18,26,26,13,18,11
01_11_12_05_0071.bmp,0,12,5,8,12,0.63378,0.09787,0.08971,clahe,18,13,13,13,18,25
01_11_12_05_0073.bmp,0,12,5,8,12,0.61662,0.10284,0.08351,clahe,25,26,26,32,25,25
01_11_12_05_0079.bmp,0,12,5,8,12,0.55661,0.11615,0.06284,stretch,25,25,13,25,18,25
01_11_12_05_0080.bmp,0,12,5,8,12,0.54216,0.11199,0.05417,stretch,25,25,14,32,25,32
01_12_12_05_0001.bmp,0,12,5,8,17,0.6841,0.05955,0.10606,clahe,20,25,25,31,20,13
01_12_12_05_0002.bmp,0,12,5,8,17,0.68264,0.081,0.09307,clahe,20,26,26,17,20,13
01_12_12_05_0002.bmp,1,12,5,8,17,0.96144,0.0377,0.0,clahe,23,40,40,12,23,11
01_12_12_05_0003.bmp,0,12,5,8,17,0.68036,0.08773,0.09762,clahe,19,17,17,31,19,11
01_12_12_05_0005.bmp,0,12,5,8,17,0.6812,0.09511,0.14333,clahe,0,17,17,17,0,11
01_12_12_05_0006.bmp,0,12,5,8,17,0.67006,0.08913,0.0975,clahe,20,13,13,17,20,13
01_12_12_05_0007.bmp,0,12,5,8,17,0.66484,0.09341,0.09762,clahe,19,17,17,17,19,13
01_12_12_05_0009.bmp,1,12,5,8,17,0.95511,0.03953,0.0,clahe,42,25,25,12,42,11
01_12_12_05_0015.bmp,0,12,5,8,17,0.63709,0.10505,0.09524,clahe,23,26,26,17,23,25
01_12_12_05_0016.bmp,0,12,5,8,17,0.6348,0.10917,0.09938,passthrough,13,13,17,17,23,13
01_12_12_05_0017.bmp,0,12,5,8,17,0.63306,0.10883,0.09317,passthrough,13,13,17,17,23,13
01_12_12_05_0017.bmp,1,12,5,8,17,0.96159,0.03823,0.0,clahe,11,7,7,11,11,11
01_12_12_05_0019.bmp,0,12,5,8,17,0.62174,0.10547,0.08909,clahe,23,13,13,17,23,13
01_12_12_05_0019.bmp,1,12,5,8,17,0.95948,0.0384,0.0,clahe,12,40,40,11,12,11
01_12_12_05_0020.bmp,0,12,5,8,17,0.60664,0.1029,0.06769,clahe,19,40,40,17,19,13
01_12_12_05_0020.bmp,1,12,5,8,17,0.95838,0.04319,0.0,clahe,11,25,25,11,11,11
01_12_12_05_0023.bmp,1,12,5,8,17,0.9566,0.03786,0.0,clahe,42,23,23,11,42,11
01_12_12_05_0026.bmp,0,12,5,8,17,0.58529,0.10698,0.06897,stretch,17,17,14,17,23,10
01_12_12_05_0027.bmp,1,12,5,8,17,0.95318,0.03566,0.0,clahe,12,40,40,11,12,11
01_12_12_05_0030.bmp,0,12,5,8,17,0.59261,0.1013,0.05602,clahe,20,25,25,31,20,11
01_12_12_05_0031.bmp,1,12,5,8,17,0.95419,0.03757,0.0,clahe,12,12,12,11,12,11
01_12_12_05_0032.bmp,1,12,5,8,17,0.95062,0.03869,0.0,clahe,42,18,18,11,42,11
01_12_12_05_0033.bmp,0,12,5,8,17,0.57587,0.10594,0.04509,clahe,25,25,25,31,25,11
01_12_12_05_0034.bmp,0,12,5,8,17,0.56774,0.10429,0.04236,clahe,25,14,14,31,25,13
01_12_12_05_0034.bmp,1,12,5,8,17,0.9527,0.03376,0.0,clahe,1,40,40,11,1,11
01_12_12_05_0035.bmp,1,12,5,8,17,0.95401,0.03624,0.0,clahe,11,11,11,11,11,11
01_12_12_05_0036.bmp,1,12,5,8,17,0.95511,0.03753,0.0,clahe,42,40,40,11,42,11
01_12_12_05_0037.bmp,1,12,5,8,17,0.95342,0.04121,0.0,clahe,42,25,25,11,42,11
01_12_12_05_0040.bmp,0,12,5,8,17,0.53081,0.11808,0.06829,stretch,25,25,25,36,13,13
01_12_12_05_0040.bmp,1,12,5,8,17,0.95419,0.0382,0.0,clahe,12,25,25,11,12,11
01_12_12_05_0041.bmp,0,12,5,8,17,0.53368,0.14897,0.05265,stretch,25,25,14,36,23,25
01_12_12_05_0041.bmp,1,12,5,8,17,0.95576,0.0403,0.0,clahe,11,26,26,11,11,11
01_12_12_05_0042.bmp,0,12,5,8,17,0.51364,0.12863,0.04385,stretch,25,25,23,36,13,13
01_12_12_05_0043.bmp,1,12,5,8,17,0.95446,0.03733,0.0,clahe,12,25,25,11,12,11
01_12_12_05_0044.bmp,0,12,5,8,17,0.95383,0.04343,0.0,clahe,42,26,26,11,42,11
01_12_12_05_0045.bmp,0,12,5,8,17,0.95062,0.0388,0.0,clahe,42,4,4,12,42,11
01_12_12_05_0047.bmp,0,12,5,8,17,0.95131,0.03906,0.0,clahe,11,25,25,11,11,11
01_12_12_05_0052.bmp,0,12,5,8,17,0.95053,0.03844,0.0,clahe,12,12,12,11,12,11
01_12_12_05_0053.bmp,0,12,5,8,17,0.95027,0.0414,0.0,clahe,12,39,39,11,12,11
01_12_12_05_0054.bmp,0,12,5,8,17,0.94926,0.04285,0.0,clahe,11,12,12,11,11,11
01_12_12_05_0058.bmp,0,12,5,8,17,0.95168,0.03642,0.0,clahe,40,12,12,12,40,11
01_12_12_05_0067.bmp,0,12,5,8,17,0.95106,0.04042,0.0,clahe,20,40,40,11,20,11
01_12_12_05_0068.bmp,0,12,5,8,17,0.94908,0.0396,0.0,clahe,20,26,26,11,20,11
01_12_12_05_0069.bmp,0,12,5,8,17,0.94991,0.04284,0.0,clahe,0,25,25,11,0,11
01_12_12_05_0074.bmp,0,12,5,8,17,0.94809,0.04042,0.0,clahe,20,11,11,11,20,11
01_12_12_05_0076.bmp,0,12,5,8,17,0.95057,0.04323,0.0,clahe,20,40,40,11,20,11
01_12_12_05_0077.bmp,0,12,5,8,17,0.94543,0.0453,0.0,clahe,20,25,25,11,20,11
01_12_12_05_0079.bmp,0,12,5,8,17,0.94614,0.04169,0.0,clahe,0,40,40,12,0,11
01_12_12_05_0080.bmp,0,12,5,8,17,0.94465,0.0445,0.0,clahe,20,11,11,11,20,11
01_12_12_05_0083.bmp,0,12,5,8,17,0.9447,0.04323,0.0,clahe,20,2,2,11,20,11
01_12_12_05_0086.bmp,0,12,5,8,17,0.94171,0.04094,0.0,clahe,25,40,40,11,25,11
01_12_12_05_0087.bmp,0,12,5,8,17,0.94083,0.04412,0.0,clahe,20,26,26,12,20,11
01_12_12_05_0089.bmp,0,12,5,8,17,0.93782,0.04259,0.0,clahe,20,38,38,11,20,11
01_12_12_05_0090.bmp,0,12,5,8,17,0.9387,0.04251,0.0,clahe,20,12,12,11,20,11
01_12_12_05_0092.bmp,0,12,5,8,17,0.93704,0.04285,0.0,clahe,20,40,40,11,20,11
01_12_12_05_0093.bmp,0,12,5,8,17,0.93469,0.04559,0.0,clahe,20,40,40,11,20,11
01_12_12_05_0106.bmp,0,12,5,8,17,0.89161,0.04972,0.0,clahe,20,12,12,11,20,11
01_12_12_05_0111.bmp,0,12,5,8,17,0.85749,0.05853,0.0,clahe,25,25,25,11,25,11
01_12_12_05_0112.bmp,0,12,5,8,17,0.84735,0.06183,0.0,clahe,20,25,25,11,20,11
01_12_12_05_0116.bmp,0,12,5,8,17,0.78956,0.07444,0.0,clahe,20,26,26,19,20,10
01_13_12_05_0001.bmp,0,12,5,8,13,0.91161,0.04519,0.0,clahe,12,11,11,11,12,11
01_13_12_05_0001.bmp,1,12,5,8,13,0.81014,0.07422,0.0,clahe,20,40,40,11,20,11
01_13_12_05_0004.bmp,1,12,5,8,13,0.83393,0.06788,0.0,clahe,20,25,25,11,20,10
01_13_12_05_0007.bmp,0,12,5,8,13,0.90739,0.04795,0.0,clahe,25,12,12,12,25,12
01_13_12_05_0007.bmp,1,12,5,8,13,0.82412,0.07115,0.0,clahe,20,14,14,11,20,11
01_13_12_05_0009.bmp,0,12,5,8,13,0.90802,0.04228,0.0,clahe,12,26,26,12,12,11
01_13_12_05_0009.bmp,1,12,5,8,13,0.80415,0.07908,0.0,clahe,20,40,40,13,20,11
01_13_12_05_0010.bmp,0,12,5,8,13,0.9098,0.0465,0.0,clahe,12,25,25,12,12,11
01_13_12_05_0016.bmp,0,12,5,8,13,0.90666,0.04527,0.0,clahe,12,40,40,11,12,11
01_13_12_05_0017.bmp,1,12,5,8,13,0.73217,0.11065,0.19103,passthrough,11,11,13,13,2,11
01_13_12_05_0019.bmp,0,12,5,8,13,0.90251,0.04955,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0019.bmp,1,12,5,8,13,0.71615,0.11146,0.19931,passthrough,13,13,13,13,20,13
01_13_12_05_0021.bmp,0,12,5,8,13,0.9053,0.04823,0.0,clahe,12,11,11,11,12,11
01_13_12_05_0022.bmp,0,12,5,8,13,0.90623,0.04826,0.0,clahe,12,40,40,11,12,11
01_13_12_05_0023.bmp,1,12,5,8,13,0.70023,0.11594,0.1802,passthrough,13,13,13,13,20,13
01_13_12_05_0024.bmp,0,12,5,8,13,0.91106,0.04361,0.0,clahe,6,25,25,12,6,11
01_13_12_05_0024.bmp,1,12,5,8,13,0.69496,0.1239,0.21317,passthrough,13,13,13,13,13,13
01_13_12_05_0025.bmp,0,12,5,8,13,0.91094,0.04559,0.0,clahe,12,25,25,12,12,11
01_13_12_05_0027.bmp,0,12,5,8,13,0.91466,0.04457,0.0,clahe,11,12,12,12,11,11
01_13_12_05_0028.bmp,1,12,5,8,13,0.67189,0.13029,0.15191,passthrough,13,13,13,13,13,13
01_13_12_05_0029.bmp,1,12,5,8,13,0.66109,0.13479,0.15335,passthrough,13,13,13,13,13,13
01_13_12_05_0030.bmp,0,12,5,8,13,0.91041,0.04523,0.0,clahe,25,12,12,11,25,11
01_13_12_05_0030.bmp,1,12,5,8,13,0.66299,0.1281,0.17419,passthrough,13,13,13,13,13,13
01_13_12_05_0031.bmp,0,12,5,8,13,0.91204,0.05256,0.0,clahe,12,11,11,11,12,11
01_13_12_05_0031.bmp,1,12,5,8,13,0.65891,0.13122,0.19908,passthrough,13,13,1,13,13,13
01_13_12_05_0032.bmp,0,12,5,8,13,0.91164,0.04922,0.0,clahe,25,18,18,11,25,11
01_13_12_05_0036.bmp,1,12,5,8,13,0.64607,0.14759,0.15397,passthrough,13,13,13,13,25,13
01_13_12_05_0037.bmp,0,12,5,8,13,0.91858,0.04924,0.0,clahe,1,12,12,11,1,11
01_13_12_05_0037.bmp,1,12,5,8,13,0.64231,0.15121,0.1463,passthrough,13,13,13,13,13,13
01_13_12_05_0038.bmp,0,12,5,8,13,0.91958,0.04963,0.0,clahe,0,40,40,12,0,11
01_13_12_05_0038.bmp,1,12,5,8,13,0.642,0.14613,0.14945,passthrough,13,13,13,13,13,13
01_13_12_05_0041.bmp,0,12,5,8,13,0.91141,0.05125,0.0,clahe,20,23,23,11,20,11
01_13_12_05_0043.bmp,1,12,5,8,13,0.63138,0.1507,0.17211,passthrough,13,13,13,13,2,13
01_13_12_05_0045.bmp,1,12,5,8,13,0.62824,0.15247,0.16199,passthrough,13,13,13,13,13,13
01_13_12_05_0049.bmp,0,12,5,8,13,0.89706,0.05433,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0050.bmp,0,12,5,8,13,0.89556,0.05266,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0050.bmp,1,12,5,8,13,0.62955,0.15367,0.10186,passthrough,13,13,13,13,13,13
01_13_12_05_0052.bmp,1,12,5,8,13,0.63476,0.151,0.13807,passthrough,13,13,13,13,13,13
01_13_12_05_0053.bmp,0,12,5,8,13,0.89528,0.0549,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0053.bmp,1,12,5,8,13,0.63479,0.15883,0.11844,passthrough,13,13,13,13,13,13
01_13_12_05_0054.bmp,0,12,5,8,13,0.89313,0.05595,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0055.bmp,1,12,5,8,13,0.62996,0.15411,0.16631,passthrough,13,13,13,13,13,13
01_13_12_05_0059.bmp,0,12,5,8,13,0.87922,0.05888,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0060.bmp,1,12,5,8,13,0.60005,0.16754,0.12103,passthrough,13,13,13,13,13,13
01_13_12_05_0062.bmp,1,12,5,8,13,0.61281,0.1742,0.11716,passthrough,13,13,25,13,2,13
01_13_12_05_0066.bmp,0,12,5,8,13,0.87453,0.0623,0.0,clahe,19,25,25,11,19,11
01_13_12_05_0070.bmp,1,12,5,8,13,0.95303,0.03578,0.0,clahe,40,1,1,12,40,11
01_13_12_05_0072.bmp,1,12,5,8,13,0.95306,0.041,0.0,clahe,11,35,35,11,11,11
01_13_12_05_0075.bmp,0,12,5,8,13,0.86039,0.06728,0.09569,clahe,25,23,23,11,25,11
01_13_12_05_0075.bmp,1,12,5,8,13,0.95348,0.04228,0.0,clahe,25,11,11,11,25,11
01_13_12_05_0076.bmp,1,12,5,8,13,0.94984,0.04023,0.0,clahe,12,12,12,11,12,11
01_13_12_05_0080.bmp,0,12,5,8,13,0.85138,0.07232,0.05471,clahe,13,13,13,13,13,11
01_13_12_05_0081.bmp,1,12,5,8,13,0.94994,0.04167,0.0,clahe,2,1,1,11,2,11
01_13_12_05_0082.bmp,0,12,5,8,13,0.84211,0.07509,0.06489,clahe,20,2,2,13,20,13
01_13_12_05_0083.bmp,0,12,5,8,13,0.84016,0.07704,0.05851,clahe,25,13,13,13,25,13
01_13_12_05_0084.bmp,1,12,5,8,13,0.94882,0.04018,0.0,clahe,25,26,26,11,25,11
01_13_12_05_0086.bmp,0,12,5,8,13,0.82825,0.08147,0.05752,clahe,13,40,40,13,13,13
01_13_12_05_0088.bmp,1,12,5,8,13,0.94945,0.03961,0.0,clahe,2,11,11,12,2,11
01_13_12_05_0089.bmp,0,12,5,8,13,0.81655,0.08544,0.06667,clahe,25,13,13,13,25,13
01_13_12_05_0090.bmp,1,12,5,8,13,0.9497,0.03961,0.0,clahe,2,25,25,11,2,11
01_13_12_05_0091.bmp,0,12,5,8,13,0.80877,0.09081,0.06481,clahe,25,13,13,13,25,11
01_13_12_05_0091.bmp,1,12,5,8,13,0.94551,0.04069,0.0,clahe,23,40,40,11,23,11
01_13_12_05_0092.bmp,0,12,5,8,13,0.8058,0.09151,0.06215,clahe,25,13,13,13,25,13
01_13_12_05_0093.bmp,0,12,5,8,13,0.79908,0.09079,0.04642,clahe,25,2,2,13,25,13
01_13_12_05_0093.bmp,1,12,5,8,13,0.949,0.03948,0.0,clahe,40,40,40,11,40,11
01_13_12_05_0095.bmp,1,12,5,8,13,0.94893,0.03934,0.0,clahe,0,40,40,12,0,11
01_13_12_05_0098.bmp,0,12,5,8,13,0.76664,0.10459,0.05331,clahe,13,13,13,13,13,13
01_13_12_05_0101.bmp,0,12,5,8,13,0.74324,0.11307,0.06601,stretch,13,13,13,13,13,13
01_13_12_05_0101.bmp,1,12,5,8,13,0.94598,0.04137,0.0,clahe,0,40,40,11,0,11
01_13_12_05_0104.bmp,0,12,5,8,13,0.71398,0.13783,0.05973,stretch,13,13,13,13,13,13
01_13_12_05_0106.bmp,1,12,5,8,13,0.94173,0.04405,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0108.bmp,1,12,5,8,13,0.93953,0.04268,0.0,clahe,20,12,12,11,20,11
01_13_12_05_0109.bmp,0,12,5,8,13,0.66404,0.1482,0.05457,stretch,13,13,13,13,13,13
01_13_12_05_0111.bmp,1,12,5,8,13,0.93798,0.04284,0.0,clahe,40,11,11,11,40,11
01_13_12_05_0113.bmp,0,12,5,8,13,0.61325,0.15006,0.03205,stretch,13,13,13,13,25,13
01_13_12_05_0113.bmp,1,12,5,8,13,0.93747,0.04324,0.0,clahe,20,12,12,11,20,11
01_13_12_05_0114.bmp,1,12,5,8,13,0.937,0.0434,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0115.bmp,0,12,5,8,13,0.91466,0.04508,0.0,clahe,25,40,40,11,25,11
01_13_12_05_0116.bmp,1,12,5,8,13,0.93659,0.0453,0.0,clahe,20,40,40,11,20,11
01_13_12_05_0117.bmp,1,12,5,8,13,0.93564,0.04348,0.0,clahe,20,12,12,11,20,11
01_13_12_05_0119.bmp,1,12,5,8,13,0.93371,0.04263,0.0,clahe,20,1,1,11,20,11
01_13_12_05_0120.bmp,1,12,5,8,13,0.93336,0.04415,0.0,clahe,20,40,40,11,20,11
01_13_12_05_0121.bmp,1,12,5,8,13,0.93027,0.04412,0.0,clahe,20,12,12,11,20,11
01_13_12_05_0122.bmp,0,12,5,8,13,0.90238,0.0454,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0125.bmp,0,12,5,8,13,0.89761,0.04631,0.0,clahe,19,40,40,11,19,11
01_13_12_05_0128.bmp,0,12,5,8,13,0.8903,0.04403,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0128.bmp,1,12,5,8,13,0.92577,0.04656,0.0,clahe,20,2,2,12,20,11
01_13_12_05_0130.bmp,1,12,5,8,13,0.92464,0.0455,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0131.bmp,0,12,5,8,13,0.88565,0.0453,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0131.bmp,1,12,5,8,13,0.92338,0.04708,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0132.bmp,0,12,5,8,13,0.88237,0.04797,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0132.bmp,1,12,5,8,13,0.92263,0.04577,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0134.bmp,1,12,5,8,13,0.9196,0.04566,0.0,clahe,20,2,2,12,20,11
01_13_12_05_0136.bmp,0,12,5,8,13,0.87147,0.04788,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0137.bmp,0,12,5,8,13,0.86655,0.04874,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0137.bmp,1,12,5,8,13,0.91928,0.04479,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0138.bmp,1,12,5,8,13,0.91754,0.04636,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0139.bmp,1,12,5,8,13,0.91729,0.04407,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0140.bmp,1,12,5,8,13,0.91713,0.04449,0.0,clahe,25,26,26,12,25,11
01_13_12_05_0141.bmp,1,12,5,8,13,0.91688,0.04519,0.0,clahe,25,26,26,12,25,11
01_13_12_05_0146.bmp,1,12,5,8,13,0.91405,0.04436,0.0,clahe,20,26,26,12,20,11
01_13_12_05_0148.bmp,0,12,5,8,13,0.82001,0.05844,0.0,clahe,20,25,25,31,20,11
01_13_12_05_0149.bmp,1,12,5,8,13,0.91331,0.04589,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0150.bmp,0,12,5,8,13,0.80722,0.06023,0.0,clahe,25,24,24,31,25,11
01_13_12_05_0151.bmp,0,12,5,8,13,0.79939,0.06097,0.0,clahe,25,13,13,31,25,11
01_13_12_05_0151.bmp,1,12,5,8,13,0.91248,0.04698,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0153.bmp,0,12,5,8,13,0.78315,0.06421,0.0,clahe,25,26,26,31,25,11
01_13_12_05_0155.bmp,0,12,5,8,13,0.7668,0.06725,0.0,clahe,25,40,40,31,25,11
01_13_12_05_0155.bmp,1,12,5,8,13,0.91346,0.04684,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0156.bmp,0,12,5,8,13,0.75597,0.06924,0.0,clahe,25,25,25,31,25,1
01_13_12_05_0157.bmp,0,12,5,8,13,0.74348,0.07225,0.0,clahe,25,25,25,31,25,13
01_13_12_05_0160.bmp,0,12,5,8,13,0.70384,0.08145,0.01116,clahe,25,14,14,31,25,13
01_13_12_05_0161.bmp,1,12,5,8,13,0.91071,0.04687,0.0,clahe,25,12,12,12,25,11
01_13_12_05_0164.bmp,0,12,5,8,13,0.63847,0.10172,0.02187,clahe,25,13,13,13,25,13
01_13_12_05_0165.bmp,1,12,5,8,13,0.91136,0.04658,0.0,clahe,25,2,2,12,25,11
01_13_12_05_0168.bmp,0,12,5,8,13,0.93084,0.03921,0.0,clahe,25,12,12,11,25,11
01_13_12_05_0169.bmp,0,12,5,8,13,0.93639,0.04268,0.0,clahe,42,40,40,16,42,11
01_13_12_05_0170.bmp,0,12,5,8,13,0.9399,0.03581,0.0,clahe,1,40,40,12,1,11
01_13_12_05_0170.bmp,1,12,5,8,13,0.91002,0.04828,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0171.bmp,0,12,5,8,13,0.9391,0.0431,0.0,clahe,42,1,1,11,42,11
01_13_12_05_0172.bmp,1,12,5,8,13,0.91113,0.04759,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0174.bmp,0,12,5,8,13,0.94186,0.04457,0.0,clahe,42,23,23,11,42,11
01_13_12_05_0174.bmp,1,12,5,8,13,0.89887,0.04824,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0176.bmp,0,12,5,8,13,0.94005,0.04267,0.0,clahe,42,35,35,11,42,11
01_13_12_05_0177.bmp,0,12,5,8,13,0.93919,0.04179,0.0,clahe,11,40,40,11,11,11
01_13_12_05_0179.bmp,1,12,5,8,13,0.91007,0.04784,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0181.bmp,1,12,5,8,13,0.91007,0.04845,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0182.bmp,1,12,5,8,13,0.911,0.04844,0.0,clahe,20,39,39,12,20,11
01_13_12_05_0183.bmp,0,12,5,8,13,0.93645,0.04149,0.0,clahe,1,12,12,12,1,11
01_13_12_05_0185.bmp,1,12,5,8,13,0.91059,0.04918,0.0,clahe,25,23,23,12,25,11
01_13_12_05_0186.bmp,0,12,5,8,13,0.92802,0.04292,0.0,clahe,12,40,40,11,12,11
01_13_12_05_0187.bmp,0,12,5,8,13,0.9249,0.04055,0.0,clahe,1,12,12,12,1,11
01_13_12_05_0190.bmp,0,12,5,8,13,0.91578,0.04283,0.0,clahe,1,25,25,11,1,11
01_13_12_05_0194.bmp,0,12,5,8,13,0.90547,0.04039,0.0,clahe,12,25,25,11,12,11
01_13_12_05_0198.bmp,0,12,5,8,13,0.88947,0.04495,0.0,clahe,11,11,11,11,11,11
01_13_12_05_0199.bmp,1,12,5,8,13,0.91079,0.04752,0.0,clahe,25,13,13,12,25,11
01_13_12_05_0201.bmp,1,12,5,8,13,0.91181,0.04702,0.0,clahe,20,12,12,12,20,11
01_13_12_05_0202.bmp,0,12,5,8,13,0.87626,0.04596,0.0,clahe,42,40,40,11,42,11
01_13_12_05_0204.bmp,0,12,5,8,13,0.87117,0.04386,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0204.bmp,1,12,5,8,13,0.91113,0.049,0.0,clahe,25,23,23,12,25,11
01_13_12_05_0205.bmp,0,12,5,8,13,0.86984,0.04539,0.0,clahe,25,40,40,11,25,11
01_13_12_05_0205.bmp,1,12,5,8,13,0.91179,0.04858,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0206.bmp,1,12,5,8,13,0.91117,0.04841,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0210.bmp,0,12,5,8,13,0.84447,0.04785,0.0,clahe,25,40,40,31,25,11
01_13_12_05_0211.bmp,1,12,5,8,13,0.91032,0.04609,0.0,clahe,25,23,23,12,25,11
01_13_12_05_0212.bmp,0,12,5,8,13,0.83672,0.04424,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0213.bmp,0,12,5,8,13,0.83043,0.04991,0.0,clahe,20,40,40,11,20,11
01_13_12_05_0213.bmp,1,12,5,8,13,0.91051,0.04869,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0216.bmp,0,12,5,8,13,0.77635,0.06009,0.0,clahe,20,40,40,31,20,11
01_13_12_05_0217.bmp,0,12,5,8,13,0.77314,0.06336,0.0,clahe,20,39,39,31,20,11
01_13_12_05_0217.bmp,1,12,5,8,13,0.91053,0.04846,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0218.bmp,0,12,5,8,13,0.76683,0.06379,0.0,clahe,40,25,25,31,40,11
01_13_12_05_0220.bmp,0,12,5,8,13,0.75673,0.06784,0.0,clahe,40,40,40,31,40,13
01_13_12_05_0220.bmp,1,12,5,8,13,0.91153,0.04763,0.0,clahe,20,40,40,12,20,11
01_13_12_05_0221.bmp,0,12,5,8,13,0.7512,0.06973,0.01728,clahe,20,40,40,31,20,13
01_13_12_05_0221.bmp,1,12,5,8,13,0.91044,0.04679,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0226.bmp,0,12,5,8,13,0.71892,0.0752,0.01192,clahe,40,13,13,31,40,13
01_13_12_05_0228.bmp,0,12,5,8,13,0.70219,0.08073,0.05068,clahe,25,13,13,31,25,13
01_13_12_05_0228.bmp,1,12,5,8,13,0.9116,0.047,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0229.bmp,0,12,5,8,13,0.69766,0.0811,0.0757,clahe,25,25,25,31,25,13
01_13_12_05_0229.bmp,1,12,5,8,13,0.9119,0.0492,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0230.bmp,1,12,5,8,13,0.91245,0.04879,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0232.bmp,0,12,5,8,13,0.66584,0.08717,0.01955,clahe,25,13,13,13,25,13
01_13_12_05_0232.bmp,1,12,5,8,13,0.91267,0.04708,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0233.bmp,1,12,5,8,13,0.91298,0.04777,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0234.bmp,1,12,5,8,13,0.91338,0.04865,0.0,clahe,20,2,2,12,20,11
01_13_12_05_0236.bmp,1,12,5,8,13,0.91363,0.04954,0.0,clahe,20,25,25,12,20,11
01_13_12_05_0237.bmp,1,12,5,8,13,0.91311,0.04809,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0238.bmp,0,12,5,8,13,0.6252,0.1108,0.08456,passthrough,13,13,13,13,13,13
01_13_12_05_0240.bmp,0,12,5,8,13,0.60814,0.12764,0.05231,stretch,13,13,13,13,13,13
01_13_12_05_0241.bmp,1,12,5,8,13,0.91204,0.04783,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0242.bmp,1,12,5,8,13,0.91235,0.04733,0.0,clahe,25,12,12,12,25,11
01_13_12_05_0244.bmp,1,12,5,8,13,0.91268,0.04901,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0248.bmp,0,12,5,8,13,0.50465,0.15061,0.06146,stretch,13,13,13,13,13,13
01_13_12_05_0249.bmp,0,12,5,8,13,0.50638,0.15328,0.05754,stretch,13,13,13,13,13,13
01_13_12_05_0249.bmp,1,12,5,8,13,0.91187,0.04846,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0250.bmp,0,12,5,8,13,0.50896,0.15607,0.05601,stretch,13,13,13,13,13,13
01_13_12_05_0250.bmp,1,12,5,8,13,0.91273,0.04866,0.0,clahe,25,25,25,12,25,11
01_13_12_05_0252.bmp,0,12,5,8,13,0.51139,0.1561,0.05779,stretch,13,13,13,13,13,13
01_13_12_05_0252.bmp,1,12,5,8,13,0.91236,0.04823,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0254.bmp,0,12,5,8,13,0.51217,0.15881,0.04883,stretch,13,13,13,13,13,13
01_13_12_05_0255.bmp,0,12,5,8,13,0.51261,0.15987,0.04538,stretch,13,13,13,13,13,13
