filename,occ,ch,sev,sigma,true,sigma_hat,sigma_added,c_raw,c_rob,br_pub,br_c1,br_c2,pred_VA,pred_VB,pred_C1_clahe,pred_C1_dcp,pred_C2_clahe,pred_C2_dcp,pred_dcp,pred_adair,pred_passthrough
01_13_09_05_0371.bmp,0,9,5,4,13,2.83,1.272,0.16815,0.16785,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_09_05_0373.bmp,0,9,5,4,13,2.699,0.945,0.14515,0.14497,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_09_05_0376.bmp,0,9,5,4,13,2.861,1.338,0.15793,0.15758,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_09_05_0386.bmp,0,9,5,4,13,2.251,0.0,0.10643,0.10643,passthrough,passthrough,clahe,12,12,12,12,42,13,13,12,12
01_13_09_05_0388.bmp,0,9,5,4,13,2.759,1.105,0.05918,0.05854,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0391.bmp,0,9,5,4,13,2.55,0.335,0.10086,0.10083,clahe,clahe,clahe,12,11,12,11,12,11,11,12,12
01_13_09_05_0393.bmp,0,9,5,4,13,3.793,2.828,0.07406,0.07069,clahe,clahe,clahe,42,35,42,35,42,35,35,12,12
01_13_09_05_0394.bmp,0,9,5,4,13,2.94,1.5,0.09301,0.09227,clahe,clahe,clahe,42,35,42,35,42,35,35,12,12
01_13_09_05_0409.bmp,0,9,5,4,13,3.34,2.182,0.06812,0.06595,clahe,clahe,clahe,42,18,42,18,42,18,18,12,12
01_13_09_05_0410.bmp,0,9,5,4,13,2.728,1.025,0.10257,0.10225,clahe,clahe,clahe,11,18,11,18,11,18,18,12,12
01_13_09_05_0412.bmp,0,9,5,4,13,3.102,1.798,0.08899,0.08787,clahe,clahe,clahe,12,35,12,35,12,35,35,12,12
01_13_09_05_0415.bmp,0,9,5,4,13,3.118,1.824,0.12175,0.12091,passthrough,passthrough,clahe,12,12,12,12,42,13,13,12,12
01_13_09_05_0422.bmp,0,9,5,4,13,3.193,1.949,0.09436,0.09312,clahe,clahe,clahe,11,13,11,13,11,13,13,12,12
01_13_09_05_0425.bmp,0,9,5,4,13,3.492,2.408,0.08992,0.08793,clahe,clahe,clahe,11,13,11,13,11,13,13,12,12
01_13_09_05_0426.bmp,0,9,5,4,13,3.205,1.97,0.11955,0.11855,passthrough,passthrough,clahe,12,12,12,12,42,13,13,12,12
01_13_09_05_0427.bmp,0,9,5,4,13,3.038,1.684,0.11839,0.11766,passthrough,passthrough,clahe,12,12,12,12,42,13,13,12,12
01_13_09_05_0431.bmp,0,9,5,4,13,2.674,0.872,0.11055,0.11034,passthrough,passthrough,clahe,12,12,12,12,1,40,40,12,12
01_13_09_05_0434.bmp,0,9,5,4,13,2.99,1.596,0.15569,0.15519,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,12,13
01_13_09_05_0441.bmp,0,9,5,4,13,3.01,1.633,0.10652,0.10576,passthrough,clahe,clahe,12,12,42,13,42,13,13,13,12
01_13_09_05_0442.bmp,0,9,5,4,13,2.801,1.206,0.14191,0.14159,passthrough,passthrough,passthrough,13,13,13,13,13,13,35,13,13
01_13_09_05_0446.bmp,0,9,5,4,13,2.693,0.926,0.11743,0.1172,passthrough,passthrough,passthrough,13,13,13,13,13,13,35,12,13
01_13_09_05_0449.bmp,0,9,5,4,13,2.784,1.166,0.11724,0.11689,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,12,12
01_13_09_05_0452.bmp,0,9,5,4,13,3.169,1.91,0.09623,0.09507,clahe,clahe,clahe,28,13,28,13,28,13,13,12,12
01_13_09_05_0454.bmp,0,9,5,4,13,3.317,2.147,0.09194,0.0904,clahe,clahe,clahe,40,13,40,13,40,13,13,13,12
01_13_09_05_0455.bmp,0,9,5,4,13,3.055,1.714,0.1281,0.1274,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0458.bmp,0,9,5,4,13,2.863,1.342,0.11028,0.10978,passthrough,passthrough,clahe,12,12,12,12,40,13,13,12,12
01_13_09_05_0462.bmp,0,9,5,4,13,3.053,1.711,0.11482,0.11404,passthrough,passthrough,clahe,13,13,13,13,42,35,35,13,13
01_13_09_05_0463.bmp,0,9,5,4,13,2.965,1.548,0.13695,0.13641,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0465.bmp,0,9,5,4,13,3.145,1.87,0.15606,0.15537,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0469.bmp,0,9,5,4,13,3.101,1.796,0.17065,0.17007,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0470.bmp,0,9,5,4,13,2.842,1.297,0.12291,0.1225,passthrough,passthrough,passthrough,12,12,12,12,12,12,18,12,12
01_13_09_05_0473.bmp,0,9,5,4,13,3.114,1.819,0.14226,0.14155,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0474.bmp,0,9,5,4,13,3.005,1.623,0.12413,0.12348,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,12,13
01_13_09_05_0476.bmp,0,9,5,4,13,3.015,1.643,0.12304,0.12237,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0477.bmp,0,9,5,4,13,2.915,1.451,0.13569,0.13521,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,12,13
01_13_09_05_0478.bmp,0,9,5,4,13,2.93,1.481,0.11103,0.11043,passthrough,passthrough,clahe,13,13,13,13,28,13,13,12,13
01_13_09_05_0481.bmp,0,9,5,4,13,2.885,1.39,0.1381,0.13767,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_09_05_0483.bmp,0,9,5,4,13,2.852,1.319,0.11773,0.11728,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_09_05_0486.bmp,0,9,5,4,13,2.788,1.175,0.10011,0.09968,clahe,clahe,clahe,28,13,28,13,28,13,13,13,13
01_13_09_05_0487.bmp,0,9,5,4,13,2.795,1.191,0.09156,0.09108,clahe,clahe,clahe,40,13,40,13,40,13,13,13,13
01_13_09_05_0492.bmp,0,9,5,4,13,2.872,1.362,0.11573,0.11524,stretch,stretch,clahe,13,13,13,13,13,13,13,13,13
01_13_09_05_0498.bmp,0,9,5,4,13,2.83,1.271,0.09461,0.09409,clahe,clahe,clahe,18,13,18,13,18,13,13,18,13
01_13_09_05_0505.bmp,0,9,5,4,13,2.746,1.072,0.0977,0.09734,clahe,clahe,clahe,1,13,1,13,1,13,13,13,13
01_13_09_05_0507.bmp,0,9,5,4,13,2.741,1.058,0.09735,0.097,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_09_05_0509.bmp,0,9,5,4,13,2.79,1.178,0.1053,0.1049,clahe,clahe,clahe,24,13,24,13,24,13,13,13,13
01_13_09_05_0516.bmp,0,9,5,4,13,2.671,0.862,0.07541,0.07511,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0517.bmp,0,9,5,4,13,3.676,2.668,0.06862,0.06538,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0518.bmp,0,9,5,4,13,3.846,2.899,0.05225,0.04709,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_13_09_05_0522.bmp,0,9,5,4,13,3.068,1.738,0.07898,0.0778,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0523.bmp,0,9,5,4,13,2.999,1.612,0.06814,0.06697,clahe,clahe,clahe,18,13,18,13,18,13,13,12,12
01_13_09_05_0524.bmp,0,9,5,4,13,3.028,1.666,0.08451,0.0835,clahe,clahe,clahe,42,18,42,18,42,18,18,12,12
01_13_09_05_0525.bmp,0,9,5,4,13,2.975,1.568,0.10642,0.10572,passthrough,clahe,clahe,12,12,28,12,28,12,12,12,12
01_13_09_05_0527.bmp,0,9,5,4,13,3.52,2.449,0.0961,0.09418,clahe,clahe,clahe,13,1,13,1,13,1,1,12,12
01_13_09_05_0528.bmp,0,9,5,4,13,3.055,1.715,0.06825,0.06692,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0529.bmp,0,9,5,4,13,3.194,1.951,0.09925,0.09807,clahe,clahe,clahe,12,13,12,13,12,13,13,12,12
01_13_09_05_0531.bmp,0,9,5,4,13,3.25,2.041,0.08951,0.08808,clahe,clahe,clahe,12,13,12,13,12,13,13,12,12
01_13_09_05_0532.bmp,0,9,5,4,13,3.026,1.662,0.08815,0.08719,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0535.bmp,0,9,5,4,13,2.998,1.611,0.09273,0.09187,clahe,clahe,clahe,40,18,40,18,40,18,18,12,12
01_13_09_05_0537.bmp,0,9,5,4,13,2.777,1.148,0.13397,0.13367,passthrough,passthrough,passthrough,12,12,12,12,12,12,40,12,12
01_13_09_05_0539.bmp,0,9,5,4,13,3.156,1.889,0.10518,0.10414,clahe,clahe,clahe,12,13,12,13,12,13,13,12,12
01_13_09_05_0540.bmp,0,9,5,4,13,2.768,1.127,0.07296,0.07242,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_13_09_05_0542.bmp,0,9,5,4,13,2.604,0.622,0.07816,0.07801,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0544.bmp,0,9,5,4,13,3.513,2.439,0.08358,0.08138,clahe,clahe,clahe,42,35,42,35,42,35,35,12,12
01_13_09_05_0551.bmp,0,9,5,4,13,2.738,1.051,0.09342,0.09306,clahe,clahe,clahe,11,11,11,11,11,11,11,10,12
01_13_09_05_0552.bmp,0,9,5,4,13,2.867,1.353,0.06297,0.06207,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0553.bmp,0,9,5,4,13,2.868,1.354,0.08699,0.08634,clahe,clahe,clahe,40,12,40,12,40,12,12,12,12
01_13_09_05_0556.bmp,0,9,5,4,13,3.074,1.749,0.06343,0.06194,clahe,clahe,clahe,42,12,42,12,42,12,12,12,12
01_13_09_05_0559.bmp,0,9,5,4,13,2.882,1.384,0.09646,0.09585,clahe,clahe,clahe,28,18,28,18,28,18,18,12,12
01_13_09_05_0561.bmp,0,9,5,4,13,2.948,1.517,0.07525,0.07431,clahe,clahe,clahe,40,40,40,40,40,40,40,12,12
01_13_09_05_0562.bmp,0,9,5,4,13,3.648,2.63,0.06116,0.0576,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_13_09_05_0563.bmp,0,9,5,4,13,2.822,1.253,0.07121,0.07053,clahe,clahe,clahe,40,12,40,12,40,12,12,12,12
01_13_09_05_0569.bmp,0,9,5,4,13,2.941,1.502,0.08357,0.08274,clahe,clahe,clahe,11,18,11,18,11,18,18,12,12
01_13_09_05_0571.bmp,0,9,5,4,13,2.672,0.864,0.07525,0.07495,clahe,clahe,clahe,12,13,12,13,12,13,13,12,12
01_13_09_05_0572.bmp,0,9,5,4,13,3.101,1.795,0.09786,0.09685,clahe,clahe,clahe,42,11,42,11,42,11,11,12,12
01_13_09_05_0574.bmp,0,9,5,4,13,2.561,0.407,0.0768,0.07674,clahe,clahe,clahe,42,12,42,12,42,12,12,13,12
01_13_09_05_0580.bmp,0,9,5,4,13,2.428,0.0,0.08071,0.08071,clahe,clahe,clahe,42,12,42,12,42,12,12,12,12
01_13_09_05_0583.bmp,0,9,5,4,13,3.099,1.792,0.09223,0.09116,clahe,clahe,clahe,28,18,28,18,28,18,18,18,12
01_13_09_05_0584.bmp,0,9,5,4,13,2.584,0.533,0.05713,0.05698,clahe,clahe,clahe,1,13,1,13,1,13,13,12,12
01_13_09_05_0585.bmp,0,9,5,4,13,2.953,1.525,0.06927,0.06824,clahe,clahe,clahe,28,11,28,11,28,11,11,12,12
01_13_09_05_0587.bmp,0,9,5,4,13,2.775,1.143,0.0722,0.07165,clahe,clahe,clahe,28,18,28,18,28,18,18,18,12
01_13_09_05_0589.bmp,0,9,5,4,13,2.829,1.269,0.10454,0.10407,clahe,clahe,clahe,28,1,28,1,28,1,1,12,13
01_13_09_05_0590.bmp,0,9,5,4,13,2.76,1.106,0.05902,0.05838,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_13_09_05_0592.bmp,0,9,5,4,13,3.222,1.997,0.08812,0.08673,clahe,clahe,clahe,12,32,12,32,12,32,32,18,12
01_13_09_05_0593.bmp,0,9,5,4,13,2.819,1.247,0.06576,0.06504,clahe,clahe,clahe,13,18,13,18,13,18,18,12,12
01_13_09_05_0594.bmp,0,9,5,4,13,2.526,0.0,0.07366,0.07366,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_13_09_05_0597.bmp,0,9,5,4,13,2.658,0.821,0.08201,0.08176,clahe,clahe,clahe,1,10,1,10,1,10,10,12,12
01_13_09_05_0600.bmp,0,9,5,4,13,2.728,1.025,0.10406,0.10375,clahe,clahe,clahe,18,12,18,12,18,12,12,18,18
01_13_09_05_0601.bmp,0,9,5,4,13,2.959,1.537,0.09579,0.09504,clahe,clahe,clahe,28,18,28,18,28,18,18,12,13
01_13_09_05_0604.bmp,0,9,5,4,13,2.77,1.13,0.08187,0.08139,clahe,clahe,clahe,28,13,28,13,28,13,13,12,18
01_13_09_05_0608.bmp,0,9,5,4,13,2.834,1.279,0.09164,0.09109,clahe,clahe,clahe,28,24,28,24,28,24,24,18,13
01_13_09_05_0613.bmp,0,9,5,4,13,2.876,1.371,0.09197,0.09135,clahe,clahe,clahe,18,13,18,13,18,13,13,18,12
01_13_09_05_0616.bmp,0,9,5,4,13,2.91,1.441,0.10318,0.10257,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_09_05_0617.bmp,0,9,5,4,13,2.766,1.122,0.08634,0.08589,clahe,clahe,clahe,13,13,13,13,13,13,13,12,12
01_13_09_05_0618.bmp,0,9,5,4,13,2.808,1.223,0.10919,0.10877,stretch,stretch,clahe,12,12,12,12,18,13,13,12,12
01_13_09_05_0626.bmp,0,9,5,4,13,2.791,1.182,0.13383,0.13351,stretch,stretch,stretch,12,12,12,12,12,12,13,25,12
01_03_12_03_0001.bmp,0,12,3,8,9,5.371,4.738,0.09582,0.08839,clahe,clahe,clahe,0,13,0,13,0,13,13,13,13
01_03_12_03_0002.bmp,0,12,3,8,9,6.157,5.613,0.09102,0.07976,clahe,clahe,clahe,25,13,25,13,25,13,13,13,13
01_03_12_03_0003.bmp,0,12,3,8,9,6.304,5.774,0.0963,0.08508,clahe,clahe,clahe,25,13,25,13,25,13,13,32,13
01_03_12_03_0011.bmp,0,12,3,8,9,6.032,5.476,0.10414,0.09494,clahe,clahe,clahe,41,13,41,13,41,13,13,13,13
01_03_12_03_0012.bmp,0,12,3,8,9,5.301,4.659,0.1031,0.09646,clahe,clahe,clahe,25,13,25,13,25,13,13,32,13
01_03_12_03_0015.bmp,0,12,3,8,9,5.872,5.3,0.10652,0.09814,passthrough,clahe,clahe,13,13,6,13,6,13,13,13,13
01_03_12_03_0018.bmp,0,12,3,8,9,5.755,5.169,0.10953,0.10182,passthrough,clahe,clahe,13,13,41,13,41,13,13,13,13
01_03_12_03_0021.bmp,0,12,3,8,9,5.015,4.331,0.11433,0.1092,passthrough,passthrough,clahe,13,13,13,13,23,13,13,13,13
01_03_12_03_0022.bmp,0,12,3,8,9,5.606,5.004,0.10627,0.09882,passthrough,clahe,clahe,13,13,23,13,23,13,13,13,13
01_03_12_03_0024.bmp,0,12,3,8,9,6.147,5.603,0.10765,0.09835,passthrough,clahe,clahe,13,13,40,40,40,40,40,13,13
01_03_12_03_0026.bmp,0,12,3,8,9,5.616,5.015,0.10299,0.09525,clahe,clahe,clahe,23,13,23,13,23,13,13,13,13
01_03_12_03_0029.bmp,0,12,3,8,9,5.317,4.678,0.10277,0.09605,clahe,clahe,clahe,23,40,23,40,23,40,40,13,13
01_03_12_03_0030.bmp,0,12,3,8,9,5.849,5.275,0.10045,0.09161,clahe,clahe,clahe,23,40,23,40,23,40,40,13,13
01_03_12_03_0031.bmp,0,12,3,8,9,5.742,5.155,0.10366,0.09552,clahe,clahe,clahe,22,13,22,13,22,13,13,13,13
01_03_12_03_0037.bmp,0,12,3,8,9,5.565,4.958,0.09432,0.086,clahe,clahe,clahe,23,13,23,13,23,13,13,13,13
01_03_12_03_0039.bmp,0,12,3,8,9,5.686,5.093,0.09264,0.08366,clahe,clahe,clahe,23,13,23,13,23,13,13,13,13
01_03_12_03_0044.bmp,0,12,3,8,9,5.632,5.032,0.10031,0.09229,clahe,clahe,clahe,25,13,25,13,25,13,13,13,13
01_03_12_03_0046.bmp,0,12,3,8,9,5.278,4.633,0.10258,0.09598,clahe,clahe,clahe,23,41,23,41,23,41,41,13,13
01_03_12_03_0048.bmp,0,12,3,8,9,5.478,4.86,0.11443,0.10795,passthrough,passthrough,clahe,13,13,13,13,23,13,13,13,13
01_03_12_03_0049.bmp,0,12,3,8,9,5.283,4.639,0.11183,0.1058,passthrough,clahe,clahe,13,13,2,13,2,13,13,13,13
01_03_12_03_0052.bmp,0,12,3,8,9,5.881,5.31,0.10564,0.09715,clahe,clahe,clahe,23,13,23,13,23,13,13,13,13
01_03_12_03_0054.bmp,0,12,3,8,9,5.152,4.489,0.10886,0.10306,passthrough,clahe,clahe,13,13,25,4,25,4,4,13,13
01_03_12_03_0058.bmp,0,12,3,8,9,5.395,4.766,0.10127,0.09417,clahe,clahe,clahe,23,14,23,14,23,14,14,13,13
01_03_12_03_0061.bmp,0,12,3,8,9,5.622,5.021,0.09619,0.08783,clahe,clahe,clahe,25,25,25,25,25,25,25,13,13
01_03_12_03_0062.bmp,0,12,3,8,9,5.668,5.073,0.09401,0.08524,clahe,clahe,clahe,25,14,25,14,25,14,14,13,13
01_03_12_03_0067.bmp,0,12,3,8,9,5.299,4.657,0.09585,0.08868,clahe,clahe,clahe,2,25,2,25,2,25,25,13,13
01_03_12_03_0070.bmp,0,12,3,8,9,5.428,4.803,0.09998,0.09267,clahe,clahe,clahe,2,14,2,14,2,14,14,13,13
01_03_12_03_0078.bmp,0,12,3,8,9,5.343,4.707,0.10562,0.09902,clahe,clahe,clahe,23,26,23,26,23,26,26,13,13
01_03_12_03_0079.bmp,0,12,3,8,9,5.341,4.705,0.10397,0.09726,clahe,clahe,clahe,23,26,23,26,23,26,26,13,13
01_03_12_03_0081.bmp,0,12,3,8,9,5.348,4.712,0.10993,0.10358,stretch,clahe,clahe,13,13,23,41,23,41,41,13,13
01_03_12_03_0083.bmp,0,12,3,8,9,5.485,4.867,0.11232,0.10569,stretch,clahe,clahe,25,25,25,25,25,25,25,13,25
01_03_12_03_0084.bmp,0,12,3,8,9,5.455,4.833,0.11362,0.10717,stretch,stretch,clahe,9,9,9,9,41,25,25,13,13
01_06_12_03_0001.bmp,1,12,3,8,14,5.589,4.985,0.10441,0.09687,clahe,clahe,clahe,23,14,23,14,23,14,14,36,25
01_06_12_03_0002.bmp,0,12,3,8,14,5.695,5.103,0.10867,0.10109,passthrough,clahe,clahe,25,25,25,14,25,14,14,25,25
01_06_12_03_0002.bmp,1,12,3,8,14,5.605,5.003,0.08781,0.07863,clahe,clahe,clahe,2,13,2,13,2,13,13,36,36
01_06_12_03_0004.bmp,0,12,3,8,14,5.54,4.929,0.10345,0.09601,clahe,clahe,clahe,20,25,20,25,20,25,25,25,25
01_06_12_03_0005.bmp,1,12,3,8,14,6.168,5.626,0.09461,0.08378,clahe,clahe,clahe,25,14,25,14,25,14,14,36,36
01_06_12_03_0007.bmp,0,12,3,8,14,5.799,5.218,0.11446,0.10695,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0007.bmp,1,12,3,8,14,5.692,5.1,0.10684,0.09914,passthrough,clahe,clahe,25,25,23,25,23,25,25,36,25
01_06_12_03_0008.bmp,1,12,3,8,14,5.742,5.155,0.10134,0.093,clahe,clahe,clahe,23,14,23,14,23,14,14,36,25
01_06_12_03_0010.bmp,0,12,3,8,14,5.747,5.16,0.11673,0.10954,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0013.bmp,1,12,3,8,14,6.363,5.84,0.11724,0.108,passthrough,passthrough,clahe,25,25,25,25,25,25,25,36,25
01_06_12_03_0014.bmp,0,12,3,8,14,5.807,5.228,0.11608,0.10865,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0016.bmp,1,12,3,8,14,5.514,4.9,0.11648,0.11001,passthrough,passthrough,clahe,25,25,25,25,19,14,14,25,25
01_06_12_03_0020.bmp,0,12,3,8,14,5.84,5.265,0.11066,0.10273,passthrough,clahe,clahe,25,25,25,14,25,14,14,25,25
01_06_12_03_0021.bmp,0,12,3,8,14,5.829,5.252,0.11202,0.10423,passthrough,clahe,clahe,25,25,24,14,24,14,14,25,25
01_06_12_03_0022.bmp,0,12,3,8,14,5.652,5.055,0.11576,0.10881,passthrough,passthrough,clahe,25,25,25,25,2,14,14,25,25
01_06_12_03_0022.bmp,1,12,3,8,14,5.986,5.426,0.13514,0.12832,passthrough,passthrough,stretch,25,25,25,25,25,25,14,25,25
01_06_12_03_0023.bmp,0,12,3,8,14,5.47,4.85,0.12113,0.11505,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,25,25
01_06_12_03_0023.bmp,1,12,3,8,14,6.245,5.71,0.15055,0.14379,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,13,25
01_06_12_03_0024.bmp,0,12,3,8,14,5.694,5.101,0.11752,0.11055,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0024.bmp,1,12,3,8,14,6.005,5.447,0.15083,0.1447,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,25,25
01_06_12_03_0025.bmp,0,12,3,8,14,5.519,4.906,0.12055,0.11429,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,25,25
01_06_12_03_0025.bmp,1,12,3,8,14,6.147,5.603,0.12974,0.12213,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,25,25
01_06_12_03_0026.bmp,0,12,3,8,14,5.597,4.994,0.12231,0.11592,passthrough,passthrough,passthrough,25,25,25,25,25,25,14,25,25
01_06_12_03_0026.bmp,1,12,3,8,14,5.499,4.883,0.13441,0.12888,passthrough,passthrough,passthrough,25,25,25,25,25,25,13,25,25
01_06_12_03_0027.bmp,1,12,3,8,14,5.744,5.158,0.12243,0.11561,passthrough,passthrough,passthrough,25,25,25,25,25,25,13,13,25
01_06_12_03_0028.bmp,1,12,3,8,14,5.775,5.192,0.1253,0.11856,passthrough,passthrough,passthrough,25,25,25,25,25,25,13,25,25
01_06_12_03_0029.bmp,1,12,3,8,14,5.644,5.047,0.11753,0.11072,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0030.bmp,0,12,3,8,14,5.662,5.066,0.11363,0.10651,passthrough,passthrough,clahe,25,25,25,25,2,25,25,25,25
01_06_12_03_0031.bmp,1,12,3,8,14,5.95,5.386,0.13523,0.12852,passthrough,passthrough,passthrough,12,12,12,12,12,12,12,31,12
01_06_12_03_0032.bmp,0,12,3,8,14,5.676,5.082,0.11007,0.10266,passthrough,clahe,clahe,25,25,2,14,2,14,14,25,25
01_06_12_03_0032.bmp,1,12,3,8,14,6.339,5.813,0.12933,0.1211,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,31,12
01_06_12_03_0033.bmp,1,12,3,8,14,6.709,6.214,0.1287,0.11919,passthrough,passthrough,passthrough,12,12,12,12,12,12,25,31,12
01_06_12_03_0034.bmp,0,12,3,8,14,5.503,4.887,0.11337,0.10674,passthrough,passthrough,clahe,25,25,25,25,24,14,14,25,25
01_06_12_03_0034.bmp,1,12,3,8,14,5.112,4.442,0.11213,0.10662,passthrough,passthrough,clahe,12,12,12,12,16,40,40,36,12
01_06_12_03_0036.bmp,1,12,3,8,14,5.547,4.937,0.11082,0.10389,passthrough,clahe,clahe,12,12,0,14,0,14,14,36,12
01_06_12_03_0037.bmp,0,12,3,8,14,5.567,4.96,0.11382,0.10702,passthrough,passthrough,clahe,25,25,25,25,25,14,14,25,25
01_06_12_03_0037.bmp,1,12,3,8,14,5.509,4.894,0.12105,0.11485,passthrough,passthrough,passthrough,12,12,12,12,12,12,12,31,12
01_06_12_03_0044.bmp,0,12,3,8,14,5.595,4.991,0.11836,0.11175,passthrough,passthrough,stretch,1,1,1,1,1,1,17,10,1
01_06_12_03_0045.bmp,0,12,3,8,14,6.033,5.477,0.0989,0.08916,clahe,clahe,clahe,0,14,0,14,0,14,14,31,12
01_06_12_03_0051.bmp,0,12,3,8,14,5.357,4.723,0.12107,0.11532,stretch,stretch,stretch,25,25,25,25,25,25,14,31,25
01_06_12_03_0052.bmp,0,12,3,8,14,5.554,4.945,0.12109,0.11476,passthrough,passthrough,stretch,25,25,25,25,25,25,14,36,25
01_06_12_03_0056.bmp,0,12,3,8,14,5.314,4.674,0.10133,0.09452,clahe,clahe,clahe,25,14,25,14,25,14,14,36,25
01_06_12_03_0057.bmp,0,12,3,8,14,5.071,4.396,0.12379,0.11893,passthrough,passthrough,stretch,25,25,25,25,25,25,25,36,25
01_06_12_03_0058.bmp,0,12,3,8,14,5.712,5.122,0.12402,0.11739,passthrough,passthrough,stretch,25,25,25,25,25,25,14,36,25
01_06_12_03_0059.bmp,0,12,3,8,14,5.425,4.8,0.12443,0.11864,stretch,stretch,stretch,25,25,25,25,25,25,25,36,25
01_06_12_03_0064.bmp,0,12,3,8,14,5.802,5.222,0.14391,0.13801,passthrough,passthrough,stretch,25,25,25,25,25,25,14,36,25
01_06_12_03_0067.bmp,0,12,3,8,14,5.44,4.817,0.13613,0.13083,passthrough,passthrough,stretch,25,25,25,25,25,25,14,32,25
01_06_12_03_0069.bmp,0,12,3,8,14,5.34,4.704,0.13065,0.12537,stretch,stretch,stretch,25,25,25,25,25,25,14,36,25
01_06_12_03_0070.bmp,0,12,3,8,14,5.081,4.407,0.12423,0.11936,stretch,stretch,stretch,25,25,25,25,25,25,25,36,25
01_06_12_03_0075.bmp,0,12,3,8,14,5.469,4.85,0.08274,0.07356,clahe,clahe,clahe,24,25,24,25,24,25,25,25,25
01_06_12_03_0085.bmp,0,12,3,8,14,5.438,4.814,0.10626,0.09939,passthrough,clahe,clahe,25,25,0,25,0,25,25,31,25
01_06_12_03_0086.bmp,0,12,3,8,14,5.434,4.81,0.10294,0.09584,clahe,clahe,clahe,0,14,0,14,0,14,14,16,10
01_11_12_03_0001.bmp,0,12,3,8,12,5.277,4.632,0.10247,0.09587,clahe,clahe,clahe,1,13,1,13,1,13,13,13,13
01_11_12_03_0002.bmp,0,12,3,8,12,5.26,4.613,0.10653,0.10024,passthrough,clahe,clahe,12,12,1,12,1,12,12,36,12
01_11_12_03_0003.bmp,0,12,3,8,12,6.092,5.542,0.10254,0.09295,clahe,clahe,clahe,1,40,1,40,1,40,40,31,31
01_11_12_03_0005.bmp,0,12,3,8,12,5.445,4.822,0.10379,0.09672,clahe,clahe,clahe,16,0,16,0,16,0,0,31,31
01_11_12_03_0006.bmp,0,12,3,8,12,5.772,5.189,0.10261,0.09426,clahe,clahe,clahe,12,25,12,25,12,25,25,31,12
01_11_12_03_0013.bmp,0,12,3,8,12,6.006,5.448,0.10132,0.09194,clahe,clahe,clahe,6,40,6,40,6,40,40,36,38
01_11_12_03_0014.bmp,0,12,3,8,12,6.239,5.703,0.10079,0.0904,clahe,clahe,clahe,0,0,0,0,0,0,0,36,32
01_11_12_03_0015.bmp,0,12,3,8,12,5.325,4.686,0.10391,0.09725,clahe,clahe,clahe,42,13,42,13,42,13,13,36,13
